Date,Company,R&D_Spending_USD_Mn,AI_Revenue_USD_Mn,AI_Revenue_Growth_%,Event,Stock_Impact_%
2021-10-02,Meta,80.66,59.83,199.17,,-0.26
2021-10-03,Meta,79.78,59.75,198.76,,0.58
2021-10-04,Meta,78.7,60.08,200.39,,0.07
2021-10-05,Meta,78.05,59.59,197.94,,-0.64
2021-10-06,Meta,79.17,60.14,200.68,,0.42
2021-10-07,Meta,79.34,59.79,198.95,,-0.24
2021-10-08,Meta,79.87,60.05,200.25,,0.99
2021-10-09,Meta,78.37,60.21,201.03,,-0.56
2021-10-10,Meta,81.62,59.5,197.51,,0.31
2021-10-11,Meta,77.62,60.3,201.51,,0.02
2021-10-12,Meta,79.89,58.83,194.13,,-0.07
2021-10-13,Meta,79.97,60.85,204.23,,-0.7
2021-10-14,Meta,79.49,59.71,198.56,,-0.25
2021-10-15,Meta,79.8,60.27,201.33,,-0.53
2021-10-16,Meta,80.66,58.91,194.54,,-0.76
2021-10-17,Meta,79.81,60.04,200.21,,0.77
2021-10-18,Meta,78.91,58.78,193.92,,0.38
2021-10-19,Meta,80.02,59.34,196.69,,0.44
2021-10-20,Meta,79.07,60.34,201.71,,-0.19
2021-10-21,Meta,80.17,59.64,198.2,,0.39
2021-10-22,Meta,81.57,59.81,199.06,,-0.72
2021-10-23,Meta,79.26,60.09,200.43,,-0.44
2021-10-24,Meta,78.0,60.03,200.17,,0.82
2021-10-25,Meta,79.38,60.6,202.98,,-0.07
2021-10-26,Meta,79.78,59.03,195.17,,-0.22
2021-10-27,Meta,80.41,59.4,196.99,,0.18
2021-10-28,Meta,79.98,60.35,201.76,,0.17
2021-10-29,Meta,79.13,59.03,195.14,,0.03
2021-10-30,Meta,80.32,60.8,204.0,,-0.77
2021-10-31,Meta,78.1,59.71,198.54,,0.05
2021-11-01,Meta,78.54,59.61,198.06,,0.79
2021-11-02,Meta,78.45,59.4,197.02,,-0.74
2021-11-03,Meta,79.04,59.81,199.04,,-0.36
2021-11-04,Meta,79.14,60.77,203.83,,-0.64
2021-11-05,Meta,81.06,59.48,197.38,,-0.73
2021-11-06,Meta,80.17,60.29,201.47,,0.94
2021-11-07,Meta,80.27,59.04,195.2,,-0.09
2021-11-08,Meta,78.95,60.27,201.34,,-0.97
2021-11-09,Meta,76.88,59.87,199.33,,-0.61
2021-11-10,Meta,79.93,59.87,199.35,,0.07
2021-11-11,Meta,79.2,58.35,191.74,,0.13
2021-11-12,Meta,80.19,59.37,196.85,,-0.57
2021-11-13,Meta,80.52,59.81,199.07,,0.56
2021-11-14,Meta,80.06,59.79,198.95,,-0.26
2021-11-15,Meta,80.43,59.82,199.12,,-0.09
2021-11-16,Meta,81.1,60.33,201.64,,-0.95
2021-11-17,Meta,79.04,59.44,197.19,,-0.31
2021-11-18,Meta,79.78,59.54,197.72,,0.59
2021-11-19,Meta,79.84,59.69,198.44,,0.38
2021-11-20,Meta,79.43,59.46,197.32,,0.15
2021-11-21,Meta,79.15,59.8,198.99,,0.02
2021-11-22,Meta,78.77,59.25,196.27,,0.07
2021-11-23,Meta,79.23,59.42,197.11,,-0.43
2021-11-24,Meta,79.36,60.0,200.0,,-0.14
2021-11-25,Meta,77.81,59.43,197.16,,0.07
2021-11-26,Meta,78.68,59.37,196.86,,-0.08
2021-11-27,Meta,79.17,60.13,200.65,,0.43
2021-11-28,Meta,80.6,60.12,200.59,,0.97
2021-11-29,Meta,79.77,60.6,203.0,,0.41
2021-11-30,Meta,79.99,59.2,196.01,,0.79
2021-12-01,Meta,78.64,59.07,195.36,,-0.22
2021-12-02,Meta,79.39,59.84,199.18,,0.43
2021-12-03,Meta,79.18,60.42,202.08,,-0.6
2021-12-04,Meta,80.15,59.36,196.78,,-0.11
2021-12-05,Meta,79.31,59.38,196.92,,0.34
2021-12-06,Meta,79.98,58.93,194.67,,-0.16
2021-12-07,Meta,78.14,60.45,202.26,,-0.75
2021-12-08,Meta,80.64,60.18,200.91,,-0.83
2021-12-09,Meta,79.64,60.37,201.85,,-0.65
2021-12-10,Meta,80.0,59.11,195.53,,0.74
2021-12-11,Meta,78.68,60.46,202.28,,0.08
2021-12-12,Meta,78.7,59.24,196.19,,-0.42
2021-12-13,Meta,79.59,59.35,196.77,,-0.78
2021-12-14,Meta,79.92,60.19,200.95,,0.33
2021-12-15,Meta,79.86,59.05,195.25,,-0.64
2021-12-16,Meta,79.54,59.71,198.54,,-0.91
2021-12-17,Meta,78.98,59.67,198.33,,-0.09
2021-12-18,Meta,77.71,59.87,199.34,,-0.98
2021-12-19,Meta,78.46,59.39,196.94,,0.46
2021-12-20,Meta,79.99,60.12,200.62,,0.45
2021-12-21,Meta,79.48,59.05,195.26,,0.44
2021-12-22,Meta,77.92,60.74,203.71,,0.51
2021-12-23,Meta,77.92,59.71,198.57,,-0.59
2021-12-24,Meta,79.03,60.02,200.09,,-0.95
2021-12-25,Meta,80.24,59.92,199.59,AI speech recognition release,0.52
2021-12-26,Meta,79.96,60.66,203.31,,0.79
2021-12-27,Meta,79.92,59.35,196.77,,0.42
2021-12-28,Meta,78.41,59.07,195.37,,0.88
2021-12-29,Meta,78.96,59.68,198.39,,-0.02
2021-12-30,Meta,81.48,60.08,200.42,,0.64
2021-12-31,Meta,78.92,59.14,195.71,,-0.59
2022-01-01,Meta,85.69,72.38,261.92,,0.12
2022-01-02,Meta,84.82,70.94,254.68,,0.04
2022-01-03,Meta,85.08,70.13,250.66,,0.84
2022-01-04,Meta,85.89,71.6,258.0,,-0.55
2022-01-05,Meta,85.66,71.52,257.6,,-0.02
2022-01-06,Meta,86.05,71.73,258.66,,0.17
2022-01-07,Meta,83.99,71.71,258.56,,0.86
2022-01-08,Meta,87.05,71.9,259.5,,-0.18
2022-01-09,Meta,87.27,71.37,256.84,,-0.33
2022-01-10,Meta,85.63,72.0,260.01,,-0.74
2022-01-11,Meta,86.81,71.48,257.42,,0.26
2022-01-12,Meta,86.51,71.6,258.0,,-0.58
2022-01-13,Meta,85.42,71.8,258.98,,0.41
2022-01-14,Meta,84.76,72.15,260.73,,0.9
2022-01-15,Meta,84.46,72.43,262.14,,-0.06
2022-01-16,Meta,85.49,71.96,259.82,,0.2
2022-01-17,Meta,87.35,71.45,257.26,,-0.72
2022-01-18,Meta,87.5,71.53,257.63,,0.56
2022-01-19,Meta,84.74,70.59,252.94,,0.75
2022-01-20,Meta,84.09,72.09,260.47,,0.07
2022-01-21,Meta,86.81,71.79,258.96,,0.61
2022-01-22,Meta,85.83,71.62,258.1,,-0.61
2022-01-23,Meta,85.31,71.23,256.14,,0.32
2022-01-24,Meta,86.22,72.12,260.62,,0.71
2022-01-25,Meta,86.79,71.29,256.46,,-0.24
2022-01-26,Meta,86.96,72.14,260.72,,0.16
2022-01-27,Meta,85.3,72.15,260.76,,0.78
2022-01-28,Meta,85.98,70.72,253.6,,0.18
2022-01-29,Meta,87.53,71.51,257.56,,0.58
2022-01-30,Meta,84.02,71.61,258.03,,0.47
2022-01-31,Meta,87.82,71.26,256.3,,0.23
2022-02-01,Meta,85.71,71.89,259.47,,0.65
2022-02-02,Meta,84.29,71.82,259.09,AI Ads Optimization upgrade,1.86
2022-02-03,Meta,84.65,72.09,260.45,,0.27
2022-02-04,Meta,84.74,72.13,260.65,,0.31
2022-02-05,Meta,84.62,71.96,259.8,,-0.78
2022-02-06,Meta,86.45,71.39,256.94,,0.01
2022-02-07,Meta,85.95,71.26,256.29,,-0.05
2022-02-08,Meta,84.69,71.79,258.94,,0.24
2022-02-09,Meta,85.0,71.65,258.26,,-0.55
2022-02-10,Meta,86.84,71.74,258.69,,-0.69
2022-02-11,Meta,85.95,71.81,259.05,,0.78
2022-02-12,Meta,84.76,72.26,261.28,,0.22
2022-02-13,Meta,85.67,72.26,261.31,,0.26
2022-02-14,Meta,85.35,71.36,256.79,,-0.35
2022-02-15,Meta,85.95,70.63,253.15,,-0.92
2022-02-16,Meta,84.3,71.33,256.64,,0.65
2022-02-17,Meta,85.14,71.49,257.47,,0.65
2022-02-18,Meta,85.27,71.87,259.37,,0.75
2022-02-19,Meta,84.62,71.25,256.24,,-0.35
2022-02-20,Meta,85.34,72.13,260.64,,-0.71
2022-02-21,Meta,86.92,71.91,259.54,,0.46
2022-02-22,Meta,86.61,71.36,256.79,,-0.1
2022-02-23,Meta,84.91,71.85,259.27,,0.69
2022-02-24,Meta,84.31,71.46,257.3,,-0.07
2022-02-25,Meta,86.41,71.95,259.73,,-0.39
2022-02-26,Meta,85.94,72.17,260.85,,-0.5
2022-02-27,Meta,87.9,71.4,256.99,,0.31
2022-02-28,Meta,84.62,71.62,258.09,,-0.74
2022-03-01,Meta,84.47,71.22,256.1,,0.03
2022-03-02,Meta,84.8,71.34,256.72,AI-powered search update,-1.18
2022-03-03,Meta,85.66,71.73,258.67,,-0.52
2022-03-04,Meta,85.54,71.4,257.01,,-0.59
2022-03-05,Meta,84.5,72.32,261.58,,-0.81
2022-03-06,Meta,84.88,71.95,259.75,,-0.37
2022-03-07,Meta,86.81,71.77,258.83,,0.6
2022-03-08,Meta,84.97,71.54,257.72,,-0.92
2022-03-09,Meta,85.14,72.53,262.64,,0.21
2022-03-10,Meta,84.58,71.66,258.28,,-0.4
2022-03-11,Meta,85.83,71.56,257.78,,-0.44
2022-03-12,Meta,87.04,71.4,257.0,,0.4
2022-03-13,Meta,86.34,71.9,259.5,,0.0
2022-03-14,Meta,86.29,71.98,259.9,,0.28
2022-03-15,Meta,85.08,71.37,256.83,,-0.58
2022-03-16,Meta,87.08,71.41,257.07,,-0.91
2022-03-17,Meta,86.03,71.98,259.91,,0.7
2022-03-18,Meta,84.53,72.17,260.84,,-0.24
2022-03-19,Meta,86.34,72.52,262.6,,-0.06
2022-03-20,Meta,86.43,71.71,258.53,,0.84
2022-03-21,Meta,86.98,71.94,259.71,,-0.63
2022-03-22,Meta,87.29,72.13,260.63,,-0.16
2022-03-23,Meta,87.73,71.87,259.37,,-0.66
2022-03-24,Meta,86.12,71.88,259.42,,0.67
2022-03-25,Meta,86.15,71.62,258.12,,0.28
2022-03-26,Meta,86.35,70.94,254.71,,0.05
2022-03-27,Meta,86.24,71.44,257.2,,-0.11
2022-03-28,Meta,86.32,71.92,259.62,,0.68
2022-03-29,Meta,83.9,72.24,261.21,,-0.64
2022-03-30,Meta,84.5,71.48,257.41,,0.43
2022-03-31,Meta,83.94,71.86,259.32,,-0.61
2022-04-01,Meta,86.78,72.32,261.59,,-0.71
2022-04-02,Meta,87.2,71.33,256.65,,0.11
2022-04-03,Meta,85.79,71.53,257.67,,-0.62
2022-04-04,Meta,85.01,71.73,258.67,,0.87
2022-04-05,Meta,86.01,71.61,258.04,,0.03
2022-04-06,Meta,84.69,72.06,260.31,,0.67
2022-04-07,Meta,85.75,71.18,255.92,,0.36
2022-04-08,Meta,85.07,71.45,257.25,,-0.1
2022-04-09,Meta,86.12,71.28,256.42,,-0.07
2022-04-10,Meta,87.72,72.03,260.14,,0.27
2022-04-11,Meta,86.12,70.49,252.44,,0.96
2022-04-12,Meta,84.9,71.99,259.95,AI ethics policy update,-2.83
2022-04-13,Meta,85.19,72.6,262.98,,0.67
2022-04-14,Meta,85.65,72.02,260.1,,-0.18
2022-04-15,Meta,86.11,71.38,256.92,,-0.35
2022-04-16,Meta,86.33,71.82,259.08,,0.04
2022-04-17,Meta,84.44,71.28,256.39,,-0.45
2022-04-18,Meta,87.4,71.48,257.38,,0.82
2022-04-19,Meta,86.01,71.5,257.51,,0.64
2022-04-20,Meta,87.52,71.01,255.06,,-0.3
2022-04-21,Meta,86.29,71.78,258.89,,0.28
2022-04-22,Meta,85.44,71.55,257.75,,-0.78
2022-04-23,Meta,85.99,71.39,256.93,,-0.69
2022-04-24,Meta,86.28,71.93,259.66,,0.67
2022-04-25,Meta,84.47,71.97,259.86,,-0.75
2022-04-26,Meta,85.63,71.86,259.29,,0.84
2022-04-27,Meta,86.58,71.04,255.22,,-0.41
2022-04-28,Meta,85.32,70.84,254.18,,0.85
2022-04-29,Meta,85.03,71.89,259.47,,-0.08
2022-04-30,Meta,85.62,70.92,254.61,,0.78
2022-05-01,Meta,85.22,71.44,257.18,,0.12
2022-05-02,Meta,84.74,72.21,261.03,,0.02
2022-05-03,Meta,83.92,71.44,257.21,,0.62
2022-05-04,Meta,85.01,71.97,259.86,,1.0
2022-05-05,Meta,85.68,71.21,256.03,,0.79
2022-05-06,Meta,86.67,71.23,256.14,,0.09
2022-05-07,Meta,85.43,70.87,254.33,,-0.29
2022-05-08,Meta,87.0,70.81,254.04,,-0.66
2022-05-09,Meta,85.2,71.67,258.35,,-0.37
2022-05-10,Meta,83.93,72.45,262.25,,0.21
2022-05-11,Meta,85.32,71.42,257.1,,-0.39
2022-05-12,Meta,85.53,72.09,260.44,,0.51
2022-05-13,Meta,87.08,72.57,262.84,,0.26
2022-05-14,Meta,86.64,70.98,254.91,,0.76
2022-05-15,Meta,86.33,71.04,255.22,,0.02
2022-05-16,Meta,84.7,71.42,257.12,,-0.24
2022-05-17,Meta,85.53,72.12,260.61,,0.66
2022-05-18,Meta,83.08,71.05,255.25,,0.99
2022-05-19,Meta,85.23,71.52,257.59,,0.69
2022-05-20,Meta,87.09,71.76,258.81,,-0.68
2022-05-21,Meta,85.5,71.07,255.36,,0.18
2022-05-22,Meta,84.07,72.14,260.72,,-1.0
2022-05-23,Meta,85.28,71.88,259.4,,0.23
2022-05-24,Meta,85.57,71.21,256.03,,-0.87
2022-05-25,Meta,84.76,71.22,256.08,,0.63
2022-05-26,Meta,85.75,71.7,258.49,,0.65
2022-05-27,Meta,85.03,71.35,256.73,,0.35
2022-05-28,Meta,84.54,70.69,253.46,,-0.75
2022-05-29,Meta,86.39,71.67,258.34,,0.91
2022-05-30,Meta,85.67,72.21,261.03,,0.83
2022-05-31,Meta,85.7,71.8,259.0,,0.57
2022-06-01,Meta,86.09,70.65,253.26,,-0.46
2022-06-02,Meta,86.23,71.22,256.09,,0.6
2022-06-03,Meta,84.25,72.57,262.83,,0.89
2022-06-04,Meta,84.93,71.07,255.33,Cloud AI launch,3.98
2022-06-05,Meta,85.63,71.72,258.58,,0.28
2022-06-06,Meta,84.66,71.85,259.26,,0.72
2022-06-07,Meta,85.39,72.34,261.69,AI partnership deal,0.29
2022-06-08,Meta,85.38,71.49,257.47,,0.63
2022-06-09,Meta,86.54,71.27,256.35,,-0.13
2022-06-10,Meta,85.07,72.01,260.03,,-0.92
2022-06-11,Meta,84.29,71.21,256.06,,0.83
2022-06-12,Meta,85.51,71.55,257.76,,0.73
2022-06-13,Meta,84.23,71.97,259.83,,0.98
2022-06-14,Meta,87.04,72.47,262.34,,-0.56
2022-06-15,Meta,86.85,71.83,259.16,,0.88
2022-06-16,Meta,85.99,72.0,260.01,,0.15
2022-06-17,Meta,86.41,71.78,258.88,,-0.83
2022-06-18,Meta,84.59,71.77,258.84,,-0.37
2022-06-19,Meta,85.0,70.93,254.65,,-0.53
2022-06-20,Meta,84.51,71.64,258.18,,-0.36
2022-06-21,Meta,85.62,71.58,257.91,,0.18
2022-06-22,Meta,85.0,72.15,260.74,,-0.32
2022-06-23,Meta,85.51,71.87,259.35,,0.71
2022-06-24,Meta,86.8,71.44,257.22,,-0.81
2022-06-25,Meta,86.01,71.73,258.63,,0.98
2022-06-26,Meta,85.66,72.45,262.23,,0.72
2022-06-27,Meta,86.27,71.59,257.93,,-0.29
2022-06-28,Meta,85.5,72.2,261.0,,-0.48
2022-06-29,Meta,87.91,71.53,257.67,,-0.85
2022-06-30,Meta,85.56,71.8,259.02,,0.19
2022-07-01,Meta,85.47,72.15,260.75,,-0.76
2022-07-02,Meta,87.67,71.6,258.02,,-0.71
2022-07-03,Meta,87.85,71.69,258.45,,-0.81
2022-07-04,Meta,86.69,70.91,254.54,,-0.49
2022-07-05,Meta,86.34,72.27,261.35,,0.73
2022-07-06,Meta,86.21,71.85,259.23,,0.72
2022-07-07,Meta,85.05,72.45,262.27,,0.9
2022-07-08,Meta,85.73,72.2,260.98,,0.19
2022-07-09,Meta,85.64,71.66,258.3,,-0.92
2022-07-10,Meta,87.12,72.19,260.95,,0.92
2022-07-11,Meta,85.34,70.95,254.73,,0.62
2022-07-12,Meta,86.38,71.44,257.19,,-0.74
2022-07-13,Meta,85.96,70.57,252.87,,0.64
2022-07-14,Meta,85.5,71.7,258.5,,0.6
2022-07-15,Meta,84.78,71.84,259.22,,0.99
2022-07-16,Meta,84.33,71.38,256.91,,-0.54
2022-07-17,Meta,86.06,71.28,256.39,,0.09
2022-07-18,Meta,84.48,72.33,261.66,,-0.67
2022-07-19,Meta,86.77,71.23,256.15,,-0.81
2022-07-20,Meta,86.34,71.78,258.91,,-0.99
2022-07-21,Meta,85.93,71.07,255.33,,0.69
2022-07-22,Meta,84.19,72.58,262.89,,-0.06
2022-07-23,Meta,87.27,71.11,255.55,,0.25
2022-07-24,Meta,86.42,72.23,261.13,,0.63
2022-07-25,Meta,84.81,71.44,257.21,,-0.52
2022-07-26,Meta,86.94,71.71,258.57,,0.13
2022-07-27,Meta,85.23,71.34,256.71,,0.76
2022-07-28,Meta,84.91,71.55,257.76,,0.33
2022-07-29,Meta,85.13,71.44,257.18,,-0.72
2022-07-30,Meta,85.73,71.81,259.03,,0.91
2022-07-31,Meta,86.29,71.75,258.73,,0.05
2022-08-01,Meta,86.09,70.8,254.02,,0.5
2022-08-02,Meta,86.28,71.92,259.58,,-0.72
2022-08-03,Meta,85.65,71.52,257.62,,-0.02
2022-08-04,Meta,85.29,71.38,256.91,,0.05
2022-08-05,Meta,84.26,70.44,252.21,,-0.7
2022-08-06,Meta,83.53,72.18,260.92,,-0.19
2022-08-07,Meta,85.97,71.44,257.21,,-0.37
2022-08-08,Meta,87.49,71.51,257.53,,0.39
2022-08-09,Meta,83.6,72.11,260.54,,0.32
2022-08-10,Meta,86.07,72.06,260.28,,0.11
2022-08-11,Meta,85.42,71.98,259.89,,-0.06
2022-08-12,Meta,84.08,72.43,262.16,,0.64
2022-08-13,Meta,86.04,72.69,263.44,,-0.03
2022-08-14,Meta,85.76,71.28,256.38,,0.06
2022-08-15,Meta,86.31,71.97,259.84,,0.43
2022-08-16,Meta,86.43,71.73,258.66,,0.25
2022-08-17,Meta,86.26,72.2,261.01,,-0.8
2022-08-18,Meta,86.39,71.28,256.39,,0.76
2022-08-19,Meta,85.73,72.12,260.61,,0.69
2022-08-20,Meta,87.88,71.92,259.61,,0.94
2022-08-21,Meta,84.69,71.73,258.64,,-0.85
2022-08-22,Meta,86.25,71.24,256.2,,0.33
2022-08-23,Meta,87.45,71.23,256.15,,0.19
2022-08-24,Meta,85.82,71.75,258.76,,-0.48
2022-08-25,Meta,86.26,71.01,255.03,,0.48
2022-08-26,Meta,85.05,72.34,261.68,,0.07
2022-08-27,Meta,84.13,70.91,254.54,,-0.24
2022-08-28,Meta,83.89,72.1,260.51,,0.96
2022-08-29,Meta,87.36,71.48,257.4,,-0.21
2022-08-30,Meta,85.52,72.93,264.64,,0.87
2022-08-31,Meta,83.9,70.95,254.74,,-0.26
2022-09-01,Meta,85.25,71.26,256.29,,-0.13
2022-09-02,Meta,83.91,71.05,255.23,,-0.15
2022-09-03,Meta,85.55,72.0,260.02,,-0.27
2022-09-04,Meta,86.67,71.81,259.07,,0.73
2022-09-05,Meta,86.78,72.15,260.73,,-0.31
2022-09-06,Meta,85.15,71.42,257.09,,-0.12
2022-09-07,Meta,85.85,70.59,252.96,,0.25
2022-09-08,Meta,86.8,72.0,260.0,,-0.97
2022-09-09,Meta,85.69,72.06,260.32,,0.68
2022-09-10,Meta,84.59,72.75,263.76,,-1.0
2022-09-11,Meta,85.64,71.68,258.39,,-0.38
2022-09-12,Meta,84.83,69.86,249.31,,0.91
2022-09-13,Meta,85.13,71.4,257.01,,-0.61
2022-09-14,Meta,85.58,71.41,257.07,,0.12
2022-09-15,Meta,85.22,72.29,261.43,,0.2
2022-09-16,Meta,86.48,71.68,258.41,,0.03
2022-09-17,Meta,84.86,71.55,257.77,,0.7
2022-09-18,Meta,85.64,72.17,260.83,,-0.62
2022-09-19,Meta,85.59,71.22,256.09,,-0.32
2022-09-20,Meta,85.62,71.18,255.89,,-0.51
2022-09-21,Meta,87.47,71.36,256.82,,-0.68
2022-09-22,Meta,86.3,71.6,258.01,,-0.36
2022-09-23,Meta,85.43,70.96,254.8,,-0.41
2022-09-24,Meta,85.74,72.66,263.31,,-1.0
2022-09-25,Meta,86.34,72.03,260.15,,0.19
2022-09-26,Meta,86.37,72.38,261.9,,-0.09
2022-09-27,Meta,86.17,71.06,255.28,,-0.21
2022-09-28,Meta,86.29,71.16,255.81,,-0.42
2022-09-29,Meta,85.44,70.87,254.33,,0.15
2022-09-30,Meta,85.34,71.91,259.57,,0.99
2022-10-01,Meta,87.52,71.9,259.5,,-0.31
2022-10-02,Meta,85.98,72.02,260.11,,-0.13
2022-10-03,Meta,86.64,71.31,256.57,,-0.89
2022-10-04,Meta,85.46,72.43,262.17,,0.22
2022-10-05,Meta,84.48,72.08,260.42,,-0.8
2022-10-06,Meta,85.23,71.31,256.55,,-0.73
2022-10-07,Meta,85.23,71.48,257.38,,-0.7
2022-10-08,Meta,84.75,71.99,259.97,,0.77
2022-10-09,Meta,86.0,72.16,260.8,,-0.07
2022-10-10,Meta,84.9,71.46,257.29,,0.5
2022-10-11,Meta,86.06,71.45,257.26,,-0.58
2022-10-12,Meta,86.31,71.1,255.5,,-0.53
2022-10-13,Meta,83.84,71.65,258.26,,0.74
2022-10-14,Meta,86.86,72.09,260.47,,0.25
2022-10-15,Meta,84.9,70.49,252.47,,-0.25
2022-10-16,Meta,85.28,70.35,251.77,,0.81
2022-10-17,Meta,85.27,71.7,258.48,,0.21
2022-10-18,Meta,85.52,71.0,255.01,,-0.86
2022-10-19,Meta,84.25,71.79,258.95,,-0.6
2022-10-20,Meta,85.8,72.14,260.69,,-0.99
2022-10-21,Meta,85.34,72.05,260.25,,-0.27
2022-10-22,Meta,85.85,71.21,256.03,,-0.92
2022-10-23,Meta,84.85,71.97,259.85,,-0.01
2022-10-24,Meta,86.27,71.28,256.41,,0.21
2022-10-25,Meta,87.83,71.26,256.31,,0.1
2022-10-26,Meta,85.45,72.28,261.41,,0.18
2022-10-27,Meta,86.14,71.94,259.72,,0.66
2022-10-28,Meta,84.73,71.12,255.58,,0.96
2022-10-29,Meta,84.43,71.07,255.35,,0.54
2022-10-30,Meta,85.79,72.08,260.38,,-0.33
2022-10-31,Meta,85.79,71.71,258.55,,0.07
2022-11-01,Meta,84.67,70.71,253.55,,-0.11
2022-11-02,Meta,85.25,71.46,257.28,,0.03
2022-11-03,Meta,85.04,71.38,256.89,,0.97
2022-11-04,Meta,85.3,73.13,265.63,,0.06
2022-11-05,Meta,86.07,71.83,259.14,,-0.02
2022-11-06,Meta,85.28,71.0,254.99,,-0.11
2022-11-07,Meta,86.54,72.13,260.66,,-0.75
2022-11-08,Meta,86.22,71.99,259.94,,0.58
2022-11-09,Meta,87.18,71.36,256.78,,0.02
2022-11-10,Meta,85.14,72.11,260.57,,-0.93
2022-11-11,Meta,87.72,71.64,258.22,,-0.25
2022-11-12,Meta,83.23,71.34,256.68,,-0.04
2022-11-13,Meta,84.58,71.71,258.53,,-0.85
2022-11-14,Meta,85.55,71.69,258.43,,-0.57
2022-11-15,Meta,84.37,71.75,258.77,,0.95
2022-11-16,Meta,86.32,70.94,254.7,,-0.54
2022-11-17,Meta,86.18,71.32,256.61,,-0.98
2022-11-18,Meta,86.3,71.09,255.45,,-0.18
2022-11-19,Meta,85.7,70.5,252.49,,0.18
2022-11-20,Meta,84.62,71.52,257.58,,0.3
2022-11-21,Meta,85.46,71.63,258.13,,-0.28
2022-11-22,Meta,85.8,70.49,252.44,,-0.99
2022-11-23,Meta,85.07,71.94,259.7,,-0.31
2022-11-24,Meta,85.58,71.44,257.19,,-0.68
2022-11-25,Meta,85.43,72.08,260.42,,-0.62
2022-11-26,Meta,87.75,72.02,260.11,,0.76
2022-11-27,Meta,87.44,71.54,257.7,,0.29
2022-11-28,Meta,86.5,71.91,259.55,,-0.83
2022-11-29,Meta,84.5,71.51,257.57,,0.39
2022-11-30,Meta,84.8,70.99,254.95,,0.74
2022-12-01,Meta,86.64,72.05,260.24,,0.62
2022-12-02,Meta,85.03,71.9,259.51,,-0.51
2022-12-03,Meta,84.28,72.2,261.02,,0.26
2022-12-04,Meta,86.44,72.52,262.6,,0.91
2022-12-05,Meta,85.47,71.68,258.38,,-0.38
2022-12-06,Meta,86.68,71.73,258.64,,-0.82
2022-12-07,Meta,85.07,71.74,258.69,,0.1
2022-12-08,Meta,86.05,71.6,258.01,,-0.43
2022-12-09,Meta,86.7,72.07,260.36,,0.35
2022-12-10,Meta,84.48,71.72,258.58,,0.98
2022-12-11,Meta,84.63,71.12,255.6,,-0.34
2022-12-12,Meta,82.91,71.81,259.06,,-0.41
2022-12-13,Meta,86.81,71.22,256.12,,0.83
2022-12-14,Meta,84.44,72.12,260.59,,0.9
2022-12-15,Meta,87.48,71.16,255.82,,-0.63
2022-12-16,Meta,85.66,71.06,255.32,,-0.01
2022-12-17,Meta,86.61,71.28,256.4,,-0.66
2022-12-18,Meta,85.57,72.28,261.39,,0.09
2022-12-19,Meta,85.65,71.23,256.15,,0.59
2022-12-20,Meta,86.17,71.49,257.47,,-0.05
2022-12-21,Meta,86.63,72.37,261.85,,0.19
2022-12-22,Meta,86.1,71.61,258.07,,-0.2
2022-12-23,Meta,84.61,71.02,255.09,,0.99
2022-12-24,Meta,85.34,71.91,259.57,,0.08
2022-12-25,Meta,87.56,71.82,259.1,,-0.3
2022-12-26,Meta,85.37,71.04,255.22,,-0.45
2022-12-27,Meta,85.89,72.25,261.24,,-0.17
2022-12-28,Meta,85.8,72.21,261.03,,0.52
2022-12-29,Meta,84.66,71.64,258.18,,-0.14
2022-12-30,Meta,84.9,72.22,261.08,,-0.9
2022-12-31,Meta,86.72,72.59,262.94,,0.4
2023-01-01,Meta,93.71,84.72,323.62,,0.79
2023-01-02,Meta,90.87,85.79,328.94,,-0.72
2023-01-03,Meta,91.9,86.21,331.05,,0.87
2023-01-04,Meta,92.66,86.45,332.27,,-0.52
2023-01-05,Meta,91.63,86.75,333.73,,-0.1
2023-01-06,Meta,91.36,86.68,333.39,,-0.29
2023-01-07,Meta,94.27,85.53,327.66,,-0.41
2023-01-08,Meta,93.29,86.22,331.09,,-0.3
2023-01-09,Meta,91.87,85.49,327.45,,-0.03
2023-01-10,Meta,92.52,86.12,330.59,,-0.18
2023-01-11,Meta,92.64,86.21,331.06,,-0.27
2023-01-12,Meta,91.39,85.63,328.15,,0.95
2023-01-13,Meta,93.83,86.49,332.47,,0.89
2023-01-14,Meta,92.42,86.32,331.61,,-0.76
2023-01-15,Meta,93.37,86.12,330.58,,-0.79
2023-01-16,Meta,94.13,85.33,326.67,,0.89
2023-01-17,Meta,90.93,85.52,327.61,,-0.57
2023-01-18,Meta,92.15,86.33,331.67,,0.16
2023-01-19,Meta,92.83,86.66,333.29,,-0.18
2023-01-20,Meta,93.08,85.68,328.42,,0.71
2023-01-21,Meta,93.2,85.28,326.41,,-0.34
2023-01-22,Meta,92.05,85.6,327.99,,0.75
2023-01-23,Meta,92.26,85.26,326.28,,0.44
2023-01-24,Meta,93.88,87.06,335.28,,-0.58
2023-01-25,Meta,94.26,86.85,334.27,,-0.26
2023-01-26,Meta,93.57,85.7,328.49,,0.19
2023-01-27,Meta,92.62,86.52,332.61,,0.85
2023-01-28,Meta,91.15,85.25,326.27,,0.37
2023-01-29,Meta,93.5,86.1,330.52,,-0.8
2023-01-30,Meta,91.78,85.19,325.96,,0.39
2023-01-31,Meta,93.55,86.1,330.51,,0.52
